code,voltage,divided_voltage,divided_voltage (mV)
991,0.79921875,0.0079921875,7.992187499999999
992,0.8000244140625,0.008000244140625,8.000244140625
993,0.800830078125,0.00800830078125,8.00830078125
994,0.8016357421875,0.008016357421875,8.016357421875
995,0.80244140625,0.0080244140625,8.0244140625
996,0.8032470703125,0.008032470703124999,8.032470703124998
997,0.804052734375,0.00804052734375,8.04052734375
998,0.8048583984375,0.008048583984375,8.048583984375
999,0.8056640625,0.008056640625,8.056640625
1000,0.8064697265625,0.008064697265625,8.064697265625
1001,0.807275390625,0.00807275390625,8.07275390625
1002,0.8080810546875,0.008080810546875001,8.080810546875002
1003,0.80888671875,0.0080888671875,8.0888671875
1004,0.8096923828125,0.008096923828125,8.096923828125
1005,0.810498046875,0.00810498046875,8.10498046875
1006,0.8113037109375,0.008113037109375,8.113037109375
1007,0.812109375,0.00812109375,8.12109375
1008,0.8129150390625,0.008129150390625,8.129150390625
1009,0.813720703125,0.00813720703125,8.13720703125
1010,0.8145263671875,0.008145263671875,8.145263671875
1011,0.81533203125,0.0081533203125,8.1533203125
1012,0.8161376953125,0.008161376953125,8.161376953125
1013,0.816943359375,0.008169433593749999,8.169433593749998
1014,0.8177490234375,0.008177490234375,8.177490234375
1015,0.8185546875,0.008185546875,8.185546875
1016,0.8193603515625,0.008193603515625,8.193603515625
1017,0.820166015625,0.00820166015625,8.20166015625
1018,0.8209716796875,0.008209716796874999,8.209716796874998
1019,0.82177734375,0.0082177734375,8.2177734375
1020,0.8225830078125,0.008225830078125001,8.225830078125002
1021,0.823388671875,0.00823388671875,8.23388671875
1022,0.8241943359375,0.008241943359375,8.241943359375
1023,0.825,0.00825,8.25
1024,0.8258056640625,0.008258056640625,8.258056640625
1025,0.826611328125,0.008266113281250001,8.266113281250002
1026,0.8274169921875,0.008274169921875,8.274169921875
1027,0.82822265625,0.0082822265625,8.2822265625
1028,0.8290283203125,0.008290283203125,8.290283203125
1029,0.829833984375,0.00829833984375,8.29833984375
1030,0.8306396484375,0.008306396484375,8.306396484375
1031,0.8314453125,0.008314453125,8.314453125
1032,0.8322509765625,0.008322509765625,8.322509765625
1033,0.833056640625,0.00833056640625,8.33056640625
1034,0.8338623046875,0.008338623046875,8.338623046875
1035,0.83466796875,0.0083466796875,8.3466796875
1036,0.8354736328125,0.008354736328125,8.354736328125
1037,0.836279296875,0.00836279296875,8.36279296875
1038,0.8370849609375,0.008370849609375,8.370849609375
1039,0.837890625,0.00837890625,8.37890625
1040,0.8386962890625,0.008386962890625,8.386962890625
1041,0.839501953125,0.008395019531249999,8.395019531249998
1042,0.8403076171875,0.008403076171875001,8.403076171875002
1043,0.84111328125,0.0084111328125,8.4111328125
1044,0.8419189453125,0.008419189453125,8.419189453125
1045,0.842724609375,0.00842724609375,8.42724609375
1046,0.8435302734375,0.008435302734375,8.435302734375
1047,0.8443359375,0.008443359375,8.443359375
1048,0.8451416015625,0.008451416015625,8.451416015625
1049,0.845947265625,0.00845947265625,8.45947265625
1050,0.8467529296875,0.008467529296875,8.467529296875
1051,0.84755859375,0.0084755859375,8.4755859375
1052,0.8483642578125,0.008483642578125,8.483642578125
1053,0.849169921875,0.00849169921875,8.49169921875
1054,0.8499755859375,0.008499755859375,8.499755859375
1055,0.85078125,0.0085078125,8.5078125
1056,0.8515869140625,0.008515869140625,8.515869140625
1057,0.852392578125,0.00852392578125,8.52392578125
1058,0.8531982421875,0.008531982421874999,8.531982421874998
1059,0.85400390625,0.0085400390625,8.5400390625
1060,0.8548095703125,0.008548095703125001,8.548095703125002
1061,0.855615234375,0.00855615234375,8.55615234375
1062,0.8564208984375,0.008564208984375,8.564208984375
1063,0.8572265625,0.008572265624999999,8.572265624999998
1064,0.8580322265625,0.008580322265625,8.580322265625
1065,0.858837890625,0.008588378906250001,8.588378906250002
1066,0.8596435546875,0.008596435546875,8.596435546875
1067,0.86044921875,0.0086044921875,8.6044921875
1068,0.8612548828125,0.008612548828125,8.612548828125
1069,0.862060546875,0.00862060546875,8.62060546875
1070,0.8628662109375,0.008628662109375,8.628662109375
1071,0.863671875,0.00863671875,8.63671875
1072,0.8644775390625,0.008644775390625,8.644775390625
1073,0.865283203125,0.00865283203125,8.65283203125
1074,0.8660888671875,0.008660888671875,8.660888671875
1075,0.86689453125,0.0086689453125,8.6689453125
1076,0.8677001953125,0.008677001953125,8.677001953125
1077,0.868505859375,0.00868505859375,8.68505859375
1078,0.8693115234375,0.008693115234375,8.693115234375
1079,0.8701171875,0.008701171875,8.701171875
1080,0.8709228515625,0.008709228515625,8.709228515625
1081,0.871728515625,0.008717285156249999,8.717285156249998
1082,0.8725341796875,0.008725341796875001,8.725341796875002
1083,0.87333984375,0.0087333984375,8.7333984375
1084,0.8741455078125,0.008741455078125,8.741455078125
1085,0.874951171875,0.00874951171875,8.74951171875
1086,0.8757568359375,0.008757568359375,8.757568359375
1087,0.8765625,0.008765625,8.765625
1088,0.8773681640625,0.008773681640625,8.773681640625
1089,0.878173828125,0.00878173828125,8.78173828125
1090,0.8789794921875,0.008789794921875,8.789794921875
1091,0.87978515625,0.0087978515625,8.7978515625
1092,0.8805908203125,0.008805908203125,8.805908203125
1093,0.881396484375,0.00881396484375,8.81396484375
1094,0.8822021484375,0.008822021484375,8.822021484375
1095,0.8830078125,0.008830078125,8.830078125
1096,0.8838134765625,0.008838134765625,8.838134765625
1097,0.884619140625,0.00884619140625,8.84619140625
1098,0.8854248046875,0.008854248046874999,8.854248046874998
1099,0.88623046875,0.0088623046875,8.8623046875
1100,0.8870361328125,0.008870361328125,8.870361328125
1101,0.887841796875,0.00887841796875,8.87841796875
1102,0.8886474609375,0.008886474609375,8.886474609375
1103,0.889453125,0.008894531249999999,8.894531249999998
1104,0.8902587890625,0.008902587890625,8.902587890625
1105,0.891064453125,0.008910644531250001,8.910644531250002
1106,0.8918701171875,0.008918701171875,8.918701171875
1107,0.89267578125,0.0089267578125,8.9267578125
1108,0.8934814453125,0.008934814453125,8.934814453125
1109,0.894287109375,0.00894287109375,8.94287109375
1110,0.8950927734375,0.008950927734375001,8.950927734375002
1111,0.8958984375,0.008958984375,8.958984375
1112,0.8967041015625,0.008967041015625,8.967041015625
1113,0.897509765625,0.00897509765625,8.97509765625
1114,0.8983154296875,0.008983154296875,8.983154296875
1115,0.89912109375,0.0089912109375,8.9912109375
1116,0.8999267578125,0.008999267578125,8.999267578125
1117,0.900732421875,0.00900732421875,9.00732421875
1118,0.9015380859375,0.009015380859375,9.015380859375
1119,0.90234375,0.0090234375,9.0234375
1120,0.9031494140625,0.009031494140625,9.031494140625
1121,0.903955078125,0.009039550781249999,9.039550781249998
1122,0.9047607421875,0.009047607421875,9.047607421875
1123,0.90556640625,0.0090556640625,9.0556640625
1124,0.9063720703125,0.009063720703125,9.063720703125
1125,0.907177734375,0.00907177734375,9.07177734375
1126,0.9079833984375,0.009079833984375,9.079833984375
1127,0.9087890625,0.009087890625000001,9.087890625000002
1128,0.9095947265625,0.009095947265625,9.095947265625
1129,0.910400390625,0.00910400390625,9.10400390625
1130,0.9112060546875,0.009112060546875,9.112060546875
1131,0.91201171875,0.0091201171875,9.1201171875
1132,0.9128173828125,0.009128173828125,9.128173828125
1133,0.913623046875,0.00913623046875,9.13623046875
1134,0.9144287109375,0.009144287109375,9.144287109375
1135,0.915234375,0.00915234375,9.15234375
1136,0.9160400390625,0.009160400390625,9.160400390625
1137,0.916845703125,0.00916845703125,9.16845703125
1138,0.9176513671875,0.009176513671874999,9.176513671874998
1139,0.91845703125,0.0091845703125,9.1845703125
1140,0.9192626953125,0.009192626953125,9.192626953125
1141,0.920068359375,0.00920068359375,9.20068359375
1142,0.9208740234375,0.009208740234375,9.208740234375
1143,0.9216796875,0.009216796874999999,9.216796874999998
1144,0.9224853515625,0.009224853515625,9.224853515625
1145,0.923291015625,0.009232910156250001,9.232910156250002
1146,0.9240966796875,0.009240966796875,9.240966796875
1147,0.92490234375,0.0092490234375,9.2490234375
1148,0.9257080078125,0.009257080078125,9.257080078125
1149,0.926513671875,0.00926513671875,9.26513671875
1150,0.9273193359375,0.009273193359375001,9.273193359375002
1151,0.928125,0.00928125,9.28125
1152,0.9289306640625,0.009289306640625,9.289306640625
1153,0.929736328125,0.00929736328125,9.29736328125
1154,0.9305419921875,0.009305419921875,9.305419921875
1155,0.93134765625,0.0093134765625,9.3134765625
1156,0.9321533203125,0.009321533203125,9.321533203125
1157,0.932958984375,0.00932958984375,9.32958984375
1158,0.9337646484375,0.009337646484375,9.337646484375
1159,0.9345703125,0.009345703125,9.345703125
1160,0.9353759765625,0.009353759765625,9.353759765625
1161,0.936181640625,0.00936181640625,9.36181640625
1162,0.9369873046875,0.009369873046875,9.369873046875
1163,0.93779296875,0.0093779296875,9.3779296875
1164,0.9385986328125,0.009385986328125,9.385986328125
1165,0.939404296875,0.00939404296875,9.39404296875
1166,0.9402099609375,0.009402099609374999,9.402099609374998
1167,0.941015625,0.009410156250000001,9.410156250000002
1168,0.9418212890625,0.009418212890625,9.418212890625
1169,0.942626953125,0.00942626953125,9.42626953125
1170,0.9434326171875,0.009434326171875,9.434326171875
1171,0.94423828125,0.0094423828125,9.4423828125
1172,0.9450439453125,0.009450439453125,9.450439453125
1173,0.945849609375,0.00945849609375,9.45849609375
1174,0.9466552734375,0.009466552734375,9.466552734375
1175,0.9474609375,0.009474609375,9.474609375
1176,0.9482666015625,0.009482666015625,9.482666015625
1177,0.949072265625,0.00949072265625,9.49072265625
1178,0.9498779296875,0.009498779296875,9.498779296875
1179,0.95068359375,0.0095068359375,9.5068359375
1180,0.9514892578125,0.009514892578125,9.514892578125
1181,0.952294921875,0.00952294921875,9.52294921875
1182,0.9531005859375,0.009531005859375,9.531005859375
1183,0.95390625,0.009539062499999999,9.539062499999998
1184,0.9547119140625,0.009547119140625,9.547119140625
1185,0.955517578125,0.009555175781250001,9.555175781250002
1186,0.9563232421875,0.009563232421875,9.563232421875
1187,0.95712890625,0.0095712890625,9.5712890625
1188,0.9579345703125,0.009579345703124999,9.579345703124998
1189,0.958740234375,0.00958740234375,9.58740234375
1190,0.9595458984375,0.009595458984375001,9.595458984375002
1191,0.9603515625,0.009603515625,9.603515625
1192,0.9611572265625,0.009611572265625,9.611572265625
1193,0.961962890625,0.00961962890625,9.61962890625
1194,0.9627685546875,0.009627685546875,9.627685546875
1195,0.96357421875,0.0096357421875,9.6357421875
1196,0.9643798828125,0.009643798828125,9.643798828125
1197,0.965185546875,0.00965185546875,9.65185546875
1198,0.9659912109375,0.009659912109375,9.659912109375
1199,0.966796875,0.00966796875,9.66796875
1200,0.9676025390625,0.009676025390625,9.676025390625
1201,0.968408203125,0.00968408203125,9.68408203125
1202,0.9692138671875,0.009692138671875,9.692138671875
1203,0.97001953125,0.0097001953125,9.7001953125
1204,0.9708251953125,0.009708251953125,9.708251953125
1205,0.971630859375,0.00971630859375,9.71630859375
1206,0.9724365234375,0.009724365234374999,9.724365234374998
1207,0.9732421875,0.009732421875000001,9.732421875000002
1208,0.9740478515625,0.009740478515625,9.740478515625
1209,0.974853515625,0.00974853515625,9.74853515625
1210,0.9756591796875,0.009756591796875,9.756591796875
1211,0.97646484375,0.0097646484375,9.7646484375
1212,0.9772705078125,0.009772705078125,9.772705078125
1213,0.978076171875,0.00978076171875,9.78076171875
1214,0.9788818359375,0.009788818359375,9.788818359375
1215,0.9796875,0.009796875,9.796875
1216,0.9804931640625,0.009804931640625,9.804931640625
1217,0.981298828125,0.00981298828125,9.81298828125
1218,0.9821044921875,0.009821044921875,9.821044921875
1219,0.98291015625,0.0098291015625,9.8291015625
1220,0.9837158203125,0.009837158203125,9.837158203125
1221,0.984521484375,0.00984521484375,9.84521484375
1222,0.9853271484375,0.009853271484375,9.853271484375
1223,0.9861328125,0.009861328124999999,9.861328124999998
1224,0.9869384765625,0.009869384765625,9.869384765625
1225,0.987744140625,0.00987744140625,9.87744140625
1226,0.9885498046875,0.009885498046875,9.885498046875
1227,0.98935546875,0.0098935546875,9.8935546875
1228,0.9901611328125,0.009901611328124999,9.901611328124998
1229,0.990966796875,0.00990966796875,9.90966796875
1230,0.9917724609375,0.009917724609375001,9.917724609375002
1231,0.992578125,0.00992578125,9.92578125
1232,0.9933837890625,0.009933837890625,9.933837890625
1233,0.994189453125,0.00994189453125,9.94189453125
1234,0.9949951171875,0.009949951171875,9.949951171875
1235,0.99580078125,0.009958007812500001,9.958007812500002
1236,0.9966064453125,0.009966064453125,9.966064453125
1237,0.997412109375,0.00997412109375,9.97412109375
1238,0.9982177734375,0.009982177734375,9.982177734375
1239,0.9990234375,0.009990234375,9.990234375
1240,0.9998291015625,0.009998291015625,9.998291015625
1241,1.0006347656249999,0.01000634765625,10.00634765625
1242,1.0014404296875,0.010014404296875,10.014404296875
1243,1.00224609375,0.0100224609375,10.0224609375
1244,1.0030517578125,0.010030517578125,10.030517578125
1245,1.003857421875,0.01003857421875,10.03857421875
1246,1.0046630859375,0.010046630859375,10.046630859375
1247,1.00546875,0.0100546875,10.0546875
1248,1.0062744140625,0.010062744140625,10.062744140625
1249,1.007080078125,0.01007080078125,10.07080078125
1250,1.0078857421875,0.010078857421875,10.078857421875
1251,1.00869140625,0.0100869140625,10.0869140625
1252,1.0094970703125,0.010094970703125,10.094970703125
1253,1.010302734375,0.01010302734375,10.10302734375
1254,1.0111083984375,0.010111083984375,10.111083984375
1255,1.0119140625,0.010119140625,10.119140625
1256,1.0127197265625,0.010127197265625,10.127197265625
1257,1.013525390625,0.010135253906249999,10.135253906249998
1258,1.0143310546875,0.010143310546875,10.143310546875
1259,1.01513671875,0.0101513671875,10.1513671875
1260,1.0159423828125,0.010159423828125,10.159423828125
1261,1.016748046875,0.01016748046875,10.16748046875
1262,1.0175537109375,0.010175537109374999,10.175537109374998
1263,1.018359375,0.010183593749999999,10.183593749999998
1264,1.0191650390625,0.010191650390625,10.191650390625
1265,1.019970703125,0.01019970703125,10.19970703125
1266,1.0207763671875,0.010207763671875002,10.207763671875002
1267,1.02158203125,0.010215820312499999,10.215820312499998
1268,1.0223876953125,0.010223876953124999,10.223876953124998
1269,1.023193359375,0.01023193359375,10.23193359375
1270,1.0239990234375,0.010239990234375001,10.239990234375002
1271,1.0248046875,0.010248046875000002,10.248046875000002
1272,1.0256103515625,0.010256103515624998,10.256103515624998
1273,1.026416015625,0.01026416015625,10.26416015625
1274,1.0272216796875,0.010272216796875,10.272216796875
1275,1.02802734375,0.010280273437500001,10.280273437500002
1276,1.0288330078125,0.010288330078125001,10.288330078125002
1277,1.029638671875,0.01029638671875,10.29638671875
1278,1.0304443359375,0.010304443359375,10.304443359375
1279,1.03125,0.0103125,10.3125
1280,1.0320556640625,0.010320556640625,10.320556640625
1281,1.032861328125,0.010328613281250001,10.328613281250002
1282,1.0336669921875,0.010336669921875,10.336669921875
1283,1.03447265625,0.0103447265625,10.3447265625
1284,1.0352783203125,0.010352783203125,10.352783203125
1285,1.036083984375,0.01036083984375,10.36083984375
1286,1.0368896484375,0.010368896484375001,10.368896484375
1287,1.0376953125,0.010376953125,10.376953125
1288,1.0385009765625,0.010385009765625,10.385009765625
1289,1.039306640625,0.01039306640625,10.39306640625
1290,1.0401123046875,0.010401123046875,10.401123046875
1291,1.04091796875,0.0104091796875,10.4091796875
1292,1.0417236328125,0.010417236328125,10.417236328125
1293,1.042529296875,0.01042529296875,10.42529296875
1294,1.0433349609375,0.010433349609375,10.433349609375
1295,1.044140625,0.01044140625,10.44140625
1296,1.0449462890625,0.010449462890625,10.449462890625
1297,1.045751953125,0.010457519531249999,10.457519531249998
1298,1.0465576171875,0.010465576171875,10.465576171875
1299,1.04736328125,0.0104736328125,10.4736328125
1300,1.0481689453125,0.010481689453125,10.481689453125
1301,1.048974609375,0.01048974609375,10.48974609375
1302,1.0497802734375,0.010497802734374999,10.497802734374998
1303,1.0505859375,0.010505859375,10.505859375
1304,1.0513916015625,0.010513916015625,10.513916015625
1305,1.052197265625,0.01052197265625,10.52197265625
1306,1.0530029296875,0.010530029296875,10.530029296875
1307,1.05380859375,0.010538085937499999,10.538085937499998
1308,1.0546142578125,0.010546142578124999,10.546142578124998
1309,1.055419921875,0.01055419921875,10.55419921875
1310,1.0562255859375,0.010562255859375001,10.562255859375002
1311,1.05703125,0.010570312500000002,10.570312500000002
1312,1.0578369140625,0.010578369140624998,10.578369140624998
1313,1.058642578125,0.010586425781249999,10.586425781249998
1314,1.0594482421875,0.010594482421875,10.594482421875
1315,1.06025390625,0.010602539062500001,10.602539062500002
1316,1.0610595703125,0.010610595703125001,10.610595703125002
1317,1.061865234375,0.01061865234375,10.61865234375
1318,1.0626708984375,0.010626708984375,10.626708984375
1319,1.0634765625,0.010634765625,10.634765625
1320,1.0642822265625,0.010642822265625,10.642822265625
1321,1.065087890625,0.010650878906250001,10.650878906250002
1322,1.0658935546875,0.010658935546875,10.658935546875
1323,1.06669921875,0.0106669921875,10.6669921875
1324,1.0675048828125,0.010675048828125,10.675048828125
1325,1.068310546875,0.01068310546875,10.68310546875
1326,1.0691162109375,0.010691162109375001,10.691162109375002
1327,1.069921875,0.01069921875,10.69921875
1328,1.0707275390625,0.010707275390625,10.707275390625
1329,1.071533203125,0.01071533203125,10.71533203125
1330,1.0723388671875,0.010723388671875,10.723388671875
1331,1.07314453125,0.0107314453125,10.7314453125
1332,1.0739501953125,0.010739501953125,10.739501953125
1333,1.074755859375,0.01074755859375,10.74755859375
1334,1.0755615234375,0.010755615234375,10.755615234375
1335,1.0763671875,0.010763671875,10.763671875
1336,1.0771728515625,0.010771728515625,10.771728515625
1337,1.077978515625,0.010779785156249999,10.77978515625
1338,1.0787841796875,0.010787841796875,10.787841796875
1339,1.07958984375,0.0107958984375,10.7958984375
1340,1.0803955078125,0.010803955078125,10.803955078125
1341,1.081201171875,0.01081201171875,10.81201171875
1342,1.0820068359375,0.010820068359374999,10.820068359374998
1343,1.0828125,0.010828125,10.828125
1344,1.0836181640625,0.010836181640625,10.836181640625
1345,1.084423828125,0.01084423828125,10.84423828125
1346,1.0852294921875,0.010852294921875,10.852294921875
1347,1.08603515625,0.010860351562499999,10.860351562499998
1348,1.0868408203125,0.010868408203124999,10.868408203124998
1349,1.087646484375,0.01087646484375,10.87646484375
1350,1.0884521484375,0.010884521484375,10.884521484375
1351,1.0892578125,0.010892578125000002,10.892578125000002
1352,1.0900634765625,0.010900634765624998,10.900634765624998
1353,1.090869140625,0.010908691406249999,10.908691406249998
1354,1.0916748046875,0.010916748046875,10.916748046875
1355,1.09248046875,0.010924804687500001,10.924804687500002
1356,1.0932861328125,0.010932861328125001,10.932861328125002
1357,1.094091796875,0.010940917968749998,10.940917968749998
1358,1.0948974609375,0.010948974609375,10.948974609375
1359,1.095703125,0.01095703125,10.95703125
1360,1.0965087890625,0.010965087890625001,10.965087890625002
1361,1.097314453125,0.010973144531250001,10.973144531250002
1362,1.0981201171875,0.010981201171875,10.981201171875
1363,1.09892578125,0.0109892578125,10.9892578125
1364,1.0997314453125,0.010997314453125,10.997314453125
1365,1.100537109375,0.01100537109375,11.00537109375
1366,1.1013427734375,0.011013427734375001,11.013427734375002
1367,1.1021484375,0.011021484375,11.021484375
1368,1.1029541015625,0.011029541015625,11.029541015625
1369,1.103759765625,0.01103759765625,11.03759765625
1370,1.1045654296875,0.011045654296875,11.045654296875
1371,1.10537109375,0.0110537109375,11.0537109375
1372,1.1061767578125,0.011061767578125,11.061767578125
1373,1.106982421875,0.01106982421875,11.06982421875
1374,1.1077880859375,0.011077880859375,11.077880859375
1375,1.10859375,0.0110859375,11.0859375
1376,1.1093994140625,0.011093994140625,11.093994140625
1377,1.110205078125,0.01110205078125,11.10205078125
1378,1.1110107421875,0.011110107421875,11.110107421875
1379,1.11181640625,0.0111181640625,11.1181640625
1380,1.1126220703125,0.011126220703125,11.126220703125
1381,1.113427734375,0.01113427734375,11.13427734375
1382,1.1142333984375,0.011142333984374999,11.142333984374998
1383,1.1150390625,0.011150390625,11.150390625
1384,1.1158447265625,0.011158447265625,11.158447265625
1385,1.116650390625,0.01116650390625,11.16650390625
1386,1.1174560546875,0.011174560546875,11.174560546875
1387,1.11826171875,0.011182617187499999,11.182617187499998
1388,1.1190673828125,0.011190673828124999,11.190673828124998
1389,1.119873046875,0.01119873046875,11.19873046875
1390,1.1206787109375,0.011206787109375,11.206787109375
1391,1.121484375,0.011214843750000002,11.214843750000002
1392,1.1222900390625,0.011222900390624999,11.222900390624998
1393,1.123095703125,0.011230957031249999,11.230957031249998
1394,1.1239013671875,0.011239013671875,11.239013671875
1395,1.12470703125,0.011247070312500001,11.247070312500002
1396,1.1255126953125,0.011255126953125002,11.255126953125002
1397,1.126318359375,0.011263183593749998,11.263183593749998
1398,1.1271240234375,0.011271240234375,11.271240234375
1399,1.1279296875,0.011279296875,11.279296875
1400,1.1287353515625,0.011287353515625001,11.287353515625002
1401,1.129541015625,0.011295410156250001,11.295410156250002
1402,1.1303466796875,0.011303466796875,11.303466796875
1403,1.13115234375,0.0113115234375,11.3115234375
1404,1.1319580078125,0.011319580078125,11.319580078125
1405,1.132763671875,0.01132763671875,11.32763671875
1406,1.1335693359375,0.011335693359375001,11.335693359375002
1407,1.134375,0.01134375,11.34375
1408,1.1351806640625,0.011351806640625,11.351806640625
1409,1.135986328125,0.01135986328125,11.35986328125
1410,1.1367919921875,0.011367919921875,11.367919921875
1411,1.13759765625,0.011375976562500001,11.3759765625
1412,1.1384033203125,0.011384033203125,11.384033203125
1413,1.139208984375,0.01139208984375,11.39208984375
1414,1.1400146484375,0.011400146484375,11.400146484375
1415,1.1408203125,0.011408203125,11.408203125
1416,1.1416259765625,0.011416259765625,11.416259765625
1417,1.142431640625,0.01142431640625,11.42431640625
1418,1.1432373046875,0.011432373046875,11.432373046875
1419,1.14404296875,0.0114404296875,11.4404296875
1420,1.1448486328125,0.011448486328125,11.448486328125
1421,1.145654296875,0.01145654296875,11.45654296875
1422,1.1464599609375,0.011464599609374999,11.464599609374998
1423,1.147265625,0.01147265625,11.47265625
1424,1.1480712890625,0.011480712890625,11.480712890625
1425,1.148876953125,0.01148876953125,11.48876953125
1426,1.1496826171875,0.011496826171875,11.496826171875
1427,1.15048828125,0.011504882812499999,11.504882812499998
1428,1.1512939453125,0.011512939453125,11.512939453125
1429,1.152099609375,0.01152099609375,11.52099609375
1430,1.1529052734375,0.011529052734375,11.529052734375
1431,1.1537109375,0.011537109375,11.537109375
1432,1.1545166015625,0.011545166015624999,11.545166015624998
1433,1.155322265625,0.011553222656249999,11.553222656249998
1434,1.1561279296875,0.011561279296875,11.561279296875
1435,1.15693359375,0.011569335937500001,11.569335937500002
1436,1.1577392578125,0.011577392578125002,11.577392578125002
1437,1.158544921875,0.011585449218749998,11.585449218749998
1438,1.1593505859375,0.011593505859374999,11.593505859374998
1439,1.16015625,0.0116015625,11.6015625
1440,1.1609619140625,0.011609619140625001,11.609619140625002
1441,1.161767578125,0.011617675781250001,11.617675781250002
1442,1.1625732421875,0.011625732421875,11.625732421875
1443,1.16337890625,0.0116337890625,11.6337890625
1444,1.1641845703125,0.011641845703125,11.641845703125
1445,1.164990234375,0.01164990234375,11.64990234375
1446,1.1657958984375,0.011657958984375001,11.657958984375002
1447,1.1666015625,0.011666015625,11.666015625
1448,1.1674072265625,0.011674072265625,11.674072265625
1449,1.168212890625,0.01168212890625,11.68212890625
1450,1.1690185546875,0.011690185546875,11.690185546875
1451,1.16982421875,0.011698242187500001,11.698242187500002
1452,1.1706298828125,0.011706298828125,11.706298828125
1453,1.171435546875,0.01171435546875,11.71435546875
1454,1.1722412109375,0.011722412109375,11.722412109375
1455,1.173046875,0.01173046875,11.73046875
1456,1.1738525390625,0.011738525390625,11.738525390625
1457,1.174658203125,0.01174658203125,11.74658203125
1458,1.1754638671875,0.011754638671875,11.754638671875
1459,1.17626953125,0.0117626953125,11.7626953125
1460,1.1770751953125,0.011770751953125,11.770751953125
1461,1.177880859375,0.01177880859375,11.77880859375
1462,1.1786865234375,0.011786865234374999,11.786865234375
1463,1.1794921875,0.011794921875,11.794921875
1464,1.1802978515625,0.011802978515625,11.802978515625
1465,1.181103515625,0.01181103515625,11.81103515625
1466,1.1819091796875,0.011819091796875,11.819091796875
1467,1.18271484375,0.011827148437499999,11.827148437499998
1468,1.1835205078125,0.011835205078125,11.835205078125
1469,1.184326171875,0.01184326171875,11.84326171875
1470,1.1851318359375,0.011851318359375,11.851318359375
1471,1.1859375,0.011859375,11.859375
1472,1.1867431640625,0.011867431640624999,11.867431640624998
1473,1.187548828125,0.011875488281249999,11.875488281249998
1474,1.1883544921875,0.011883544921875,11.883544921875
1475,1.18916015625,0.0118916015625,11.8916015625
1476,1.1899658203125,0.011899658203125002,11.899658203125002
1477,1.190771484375,0.011907714843749998,11.907714843749998
1478,1.1915771484375,0.011915771484374999,11.915771484374998
1479,1.1923828125,0.011923828125,11.923828125
1480,1.1931884765625,0.011931884765625001,11.931884765625002
1481,1.193994140625,0.011939941406250001,11.939941406250002
1482,1.1947998046875,0.011947998046874998,11.947998046874998
1483,1.19560546875,0.0119560546875,11.9560546875
1484,1.1964111328125,0.011964111328125,11.964111328125
1485,1.197216796875,0.011972167968750001,11.972167968750002
1486,1.1980224609375,0.011980224609375001,11.980224609375002
1487,1.198828125,0.01198828125,11.98828125
1488,1.1996337890625,0.011996337890625,11.996337890625
1489,1.200439453125,0.01200439453125,12.00439453125
1490,1.2012451171875,0.012012451171875,12.012451171875
1491,1.20205078125,0.012020507812500001,12.020507812500002
1492,1.2028564453125,0.012028564453125,12.028564453125
1493,1.203662109375,0.01203662109375,12.03662109375
1494,1.2044677734375,0.012044677734375,12.044677734375
1495,1.2052734375,0.012052734375,12.052734375
1496,1.2060791015625,0.012060791015625,12.060791015625
1497,1.206884765625,0.01206884765625,12.06884765625
1498,1.2076904296875,0.012076904296875,12.076904296875
1499,1.20849609375,0.0120849609375,12.0849609375
1500,1.2093017578125,0.012093017578125,12.093017578125
1501,1.210107421875,0.01210107421875,12.10107421875
1502,1.2109130859375,0.012109130859375,12.109130859375
1503,1.21171875,0.0121171875,12.1171875
1504,1.2125244140625,0.012125244140625,12.125244140625
1505,1.213330078125,0.01213330078125,12.13330078125
1506,1.2141357421875,0.012141357421875,12.141357421875
1507,1.21494140625,0.012149414062499999,12.149414062499998
1508,1.2157470703125,0.012157470703125,12.157470703125
1509,1.216552734375,0.01216552734375,12.16552734375
1510,1.2173583984375,0.012173583984375,12.173583984375
1511,1.2181640625,0.012181640625,12.181640625
1512,1.2189697265625,0.012189697265624999,12.189697265624998
1513,1.219775390625,0.012197753906249999,12.197753906249998
1514,1.2205810546875,0.012205810546875,12.205810546875
1515,1.22138671875,0.0122138671875,12.2138671875
1516,1.2221923828125,0.012221923828125002,12.221923828125002
1517,1.222998046875,0.012229980468749999,12.229980468749998
1518,1.2238037109375,0.012238037109374999,12.238037109374998
1519,1.224609375,0.01224609375,12.24609375
1520,1.2254150390625,0.012254150390625001,12.254150390625002
1521,1.226220703125,0.012262207031250002,12.262207031250002
1522,1.2270263671875,0.012270263671874998,12.270263671874998
1523,1.22783203125,0.0122783203125,12.2783203125
1524,1.2286376953125,0.012286376953125,12.286376953125
1525,1.229443359375,0.012294433593750001,12.294433593750002
1526,1.2302490234375,0.012302490234375001,12.302490234375002
1527,1.2310546875,0.012310546875,12.310546875
1528,1.2318603515625,0.012318603515625,12.318603515625
1529,1.232666015625,0.01232666015625,12.32666015625
1530,1.2334716796875,0.012334716796875,12.334716796875
1531,1.23427734375,0.012342773437500001,12.342773437500002
1532,1.2350830078125,0.012350830078125,12.350830078125
1533,1.235888671875,0.01235888671875,12.35888671875
1534,1.2366943359375,0.012366943359375,12.366943359375
1535,1.2375,0.012375,12.375
