temp,value
2141,30.59
2142,30.6
2143,30.609
2144,30.619
2145,30.629
2146,30.638
2147,30.648
2148,30.657
2149,30.666
2150,30.676
2151,30.685
2152,30.695
2153,30.704
2154,30.714
2155,30.723
2156,30.733
2157,30.742
2158,30.752
2159,30.761
2160,30.77
2161,30.78
2162,30.789
2163,30.799
2164,30.808
2165,30.817
2166,30.827
2167,30.836
2168,30.846
2169,30.855
2170,30.864
2171,30.874
2172,30.883
2173,30.892
2174,30.902
2175,30.911
2176,30.92
2177,30.93
2178,30.939
2179,30.948
2180,30.957
2181,30.967
2182,30.976
2183,30.985
2184,30.995
2185,31.004
2186,31.013
2187,31.022
2188,31.032
2189,31.041
2190,31.05
2191,31.059
2192,31.069
2193,31.078
2194,31.087
2195,31.096
2196,31.105
2197,31.115
2198,31.124
2199,31.133
2200,31.142
2201,31.151
2202,31.16
2203,31.17
2204,31.179
2205,31.188
2206,31.197
2207,31.206
2208,31.215
2209,31.224
2210,31.233
2211,31.243
2212,31.252
2213,31.261
2214,31.27
2215,31.279
2216,31.288
2217,31.297
2218,31.306
2219,31.315
2220,31.324
2221,31.333
2222,31.342
2223,31.351
2224,31.36
2225,31.369
2226,31.378
2227,31.387
2228,31.396
2229,31.405
2230,31.414
2231,31.423
2232,31.432
2233,31.441
2234,31.45
2235,31.459
2236,31.468
2237,31.477
2238,31.486
2239,31.495
2240,31.504
2241,31.513
2242,31.522
2243,31.53
2244,31.539
2245,31.548
2246,31.557
2247,31.566
2248,31.575
2249,31.584
2250,31.593
2251,31.601
2252,31.61
2253,31.619
2254,31.628
2255,31.637
2256,31.646
2257,31.654
2258,31.663
2259,31.672
2260,31.681
2261,31.69
2262,31.698
2263,31.707
2264,31.716
2265,31.725
2266,31.734
2267,31.742
2268,31.751
2269,31.76
2270,31.769
2271,31.777
2272,31.786
2273,31.795
2274,31.803
2275,31.812
2276,31.821
2277,31.83
2278,31.838
2279,31.847
2280,31.856
2281,31.864
2282,31.873
2283,31.882
2284,31.89
2285,31.899
2286,31.908
2287,31.916
2288,31.925
2289,31.933
2290,31.942
2291,31.951
2292,31.959
2293,31.968
2294,31.976
2295,31.985
2296,31.994
2297,32.002
2298,32.011
2299,32.019
2300,32.028
2301,32.036
2302,32.045
2303,32.054
2304,32.062
2305,32.071
2306,32.079
2307,32.088
2308,32.096
2309,32.105
2310,32.113
2311,32.122
2312,32.13
2313,32.139
2314,32.147
2315,32.156
2316,32.164
2317,32.172
2318,32.181
2319,32.189
2320,32.198
2321,32.206
2322,32.215
2323,32.223
2324,32.232
2325,32.24
2326,32.248
2327,32.257
2328,32.265
2329,32.274
2330,32.282
2331,32.29
2332,32.299
2333,32.307
2334,32.315
2335,32.324
2336,32.332
2337,32.34
2338,32.349
2339,32.357
2340,32.365
2341,32.374
2342,32.382
2343,32.39
2344,32.399
2345,32.407
2346,32.415
2347,32.424
2348,32.432
2349,32.44
2350,32.448
2351,32.457
2352,32.465
2353,32.473
2354,32.482
2355,32.49
2356,32.498
2357,32.506
2358,32.515
2359,32.523
2360,32.531
2361,32.539
2362,32.547
2363,32.556
2364,32.564
2365,32.572
2366,32.58
2367,32.588
2368,32.597
2369,32.605
2370,32.613
2371,32.621
2372,32.629
2373,32.637
2374,32.646
2375,32.654
2376,32.662
2377,32.67
2378,32.678
2379,32.686
2380,32.694
2381,32.702
2382,32.711
2383,32.719
2384,32.727
2385,32.735
2386,32.743
2387,32.751
2388,32.759
2389,32.767
2390,32.775
2391,32.783
2392,32.791
2393,32.8
2394,32.808
2395,32.816
2396,32.824
2397,32.832
2398,32.84
2399,32.848
2400,32.856
2401,32.864
2402,32.872
2403,32.88
2404,32.888
2405,32.896
2406,32.904
2407,32.912
2408,32.92
2409,32.928
2410,32.936
2411,32.944
2412,32.952
2413,32.96
2414,32.968
2415,32.976
2416,32.984
2417,32.992
2418,33.0
2419,33.007
2420,33.015
2421,33.023
2422,33.031
2423,33.039
2424,33.047
2425,33.055
2426,33.063
2427,33.071
2428,33.079
2429,33.087
2430,33.095
2431,33.102
2432,33.11
2433,33.118
2434,33.126
2435,33.134
2436,33.142
2437,33.15
2438,33.158
2439,33.166
2440,33.173
2441,33.181
2442,33.189
2443,33.197
2444,33.205
2445,33.213
2446,33.221
2447,33.228
2448,33.236
2449,33.244
2450,33.252
2451,33.26
2452,33.268
2453,33.275
2454,33.283
2455,33.291
2456,33.299
2457,33.307
2458,33.314
2459,33.322
2460,33.33
2461,33.338
2462,33.346
2463,33.353
2464,33.361
2465,33.369
2466,33.377
2467,33.385
2468,33.392
2469,33.4
2470,33.408
2471,33.416
2472,33.423
2473,33.431
2474,33.439
2475,33.447
2476,33.454
2477,33.462
2478,33.47
2479,33.478
2480,33.485
2481,33.493
2482,33.501
2483,33.509
2484,33.516
2485,33.524
2486,33.532
2487,33.54
2488,33.547
2489,33.555
2490,33.563
2491,33.57
2492,33.578
2493,33.586
2494,33.594
2495,33.601
2496,33.609
2497,33.617
2498,33.625
2499,33.632
2500,33.64
