temp,value
904,4.736
905,4.742
906,4.748
907,4.752
908,4.76
909,4.762
910,4.772
911,4.773
912,4.782
913,4.785
914,4.793
915,4.797
916,4.803
917,4.809
918,4.813
919,4.821
920,4.823
921,4.833
922,4.843
923,4.845
924,4.853
925,4.857
926,4.863
927,4.869
928,4.873
929,4.881
930,4.883
931,4.893
932,4.894
933,4.904
934,4.906
935,4.914
936,4.918
937,4.924
938,4.93
939,4.934
940,4.942
941,4.944
942,4.954
943,4.964
944,4.966
945,4.974
946,4.978
947,4.984
948,4.99
949,4.995
950,5.002
951,5.005
952,5.015
953,5.025
954,5.027
955,5.035
956,5.039
957,5.045
958,5.051
959,5.055
960,5.063
961,5.066
962,5.075
963,5.076
964,5.086
965,5.087
966,5.096
967,5.099
968,5.106
969,5.111
970,5.116
971,5.123
972,5.127
973,5.135
974,5.137
975,5.147
976,5.148
977,5.157
978,5.16
979,5.167
980,5.172
981,5.178
982,5.184
983,5.188
984,5.196
985,5.198
986,5.208
987,5.218
988,5.22
989,5.228
990,5.232
991,5.239
992,5.244
993,5.249
994,5.256
995,5.259
996,5.268
997,5.269
998,5.28
999,5.29
1000,5.292
1001,5.3
1002,5.304
1003,5.31
1004,5.317
1005,5.32
1006,5.329
1007,5.331
1008,5.341
1009,5.351
1010,5.353
1011,5.361
1012,5.365
1013,5.372
1014,5.377
1015,5.382
1016,5.389
1017,5.392
1018,5.401
1019,5.402
1020,5.413
1021,5.423
1022,5.425
1023,5.433
1024,5.437
1025,5.443
1026,5.449
1027,5.454
1028,5.461
1029,5.464
1030,5.473
1031,5.474
1032,5.485
1033,5.495
1034,5.497
1035,5.505
1036,5.509
1037,5.515
1038,5.521
1039,5.526
1040,5.534
1041,5.536
1042,5.546
1043,5.557
1044,5.558
1045,5.567
1046,5.57
1047,5.577
1048,5.582
1049,5.588
1050,5.594
1051,5.598
1052,5.606
1053,5.608
1054,5.618
1055,5.629
1056,5.63
1057,5.639
1058,5.642
1059,5.649
1060,5.654
1061,5.66
1062,5.666
1063,5.67
1064,5.678
1065,5.68
1066,5.69
1067,5.691
1068,5.701
1069,5.702
1070,5.712
1071,5.714
1072,5.722
1073,5.726
1074,5.732
1075,5.738
1076,5.743
1077,5.75
1078,5.753
1079,5.762
1080,5.763
1081,5.774
1082,5.784
1083,5.786
1084,5.794
1085,5.798
1086,5.805
1087,5.81
1088,5.815
1089,5.822
1090,5.826
1091,5.834
1092,5.836
1093,5.846
1094,5.857
1095,5.858
1096,5.867
1097,5.87
1098,5.878
1099,5.882
1100,5.888
1101,5.894
1102,5.898
1103,5.906
1104,5.909
1105,5.918
1106,5.919
1107,5.93
1108,5.94
1109,5.942
1110,5.95
1111,5.954
1112,5.961
1113,5.966
1114,5.971
1115,5.978
1116,5.982
1117,5.99
1118,5.992
1119,6.002
1120,6.003
1121,6.013
1122,6.014
1123,6.024
1124,6.026
1125,6.034
1126,6.038
1127,6.044
1128,6.05
1129,6.055
1130,6.062
1131,6.065
1132,6.074
1133,6.076
1134,6.086
1135,6.097
1136,6.098
1137,6.107
1138,6.11
1139,6.118
1140,6.122
1141,6.128
1142,6.134
1143,6.139
1144,6.146
1145,6.149
1146,6.158
1147,6.16
1148,6.17
1149,6.181
1150,6.182
1151,6.191
1152,6.194
1153,6.202
1154,6.205
1155,6.212
1156,6.217
1157,6.223
1158,6.229
1159,6.233
1160,6.241
1161,6.244
1162,6.253
1163,6.254
1164,6.265
1165,6.275
1166,6.277
1167,6.286
1168,6.289
1169,6.296
1170,6.301
1171,6.307
1172,6.313
1173,6.317
1174,6.325
1175,6.328
1176,6.337
1177,6.338
1178,6.349
1179,6.36
1180,6.361
1181,6.37
1182,6.373
1183,6.381
1184,6.385
1185,6.391
1186,6.396
1187,6.402
1188,6.408
1189,6.412
1190,6.42
1191,6.423
1192,6.432
1193,6.434
1194,6.444
1195,6.455
1196,6.456
1197,6.465
1198,6.468
1199,6.476
1200,6.48
1201,6.486
1202,6.492
1203,6.497
1204,6.504
1205,6.508
1206,6.516
1207,6.518
1208,6.527
1209,6.529
1210,6.539
1211,6.55
1212,6.551
1213,6.561
1214,6.563
1215,6.571
1216,6.575
1217,6.582
1218,6.587
1219,6.593
1220,6.599
1221,6.603
1222,6.611
1223,6.614
1224,6.623
1225,6.624
1226,6.634
1227,6.635
1228,6.646
1229,6.656
1230,6.658
1231,6.667
1232,6.67
1233,6.678
1234,6.682
1235,6.688
1236,6.694
1237,6.699
1238,6.706
1239,6.71
1240,6.718
1241,6.72
1242,6.729
1243,6.731
1244,6.741
1245,6.742
1246,6.752
1247,6.753
1248,6.763
1249,6.765
1250,6.774
1251,6.777
1252,6.784
1253,6.789
1254,6.795
1255,6.801
1256,6.806
1257,6.812
1258,6.817
1259,6.824
1260,6.827
1261,6.836
1262,6.838
1263,6.848
1264,6.849
1265,6.859
1266,6.86
